EP012024,             ALETTA,     16,
20240729, 1800,  , LO, 11.9N,  98.6W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20240730, 0000,  , LO, 12.2N, 100.1W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20240730, 0600,  , LO, 12.4N, 101.1W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240730, 1200,  , LO, 12.5N, 102.0W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240730, 1800,  , LO, 13.1N, 103.2W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240731, 0000,  , LO, 13.8N, 104.5W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240731, 0600,  , LO, 14.3N, 105.8W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   50,
20240731, 1200,  , TD, 14.9N, 106.7W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   40,
20240731, 1800,  , TS, 15.9N, 107.7W,  40, 1003,   40,   30,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,   30,
20240801, 0000,  , TS, 16.4N, 108.4W,  45, 1000,   40,   30,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,   30,
20240801, 0600,  , TS, 16.8N, 109.4W,  50,  997,   50,   40,   20,   40,   20,    0,    0,   20,    0,    0,    0,    0,   20,
20240801, 1200,  , TS, 17.2N, 110.5W,  50,  997,   50,   40,   20,   40,   20,    0,    0,   20,    0,    0,    0,    0,   20,
20240801, 1800,  , TS, 17.3N, 111.4W,  55,  993,   50,   40,   20,   40,   30,   20,    0,   20,    0,    0,    0,    0,   20,
20240802, 0000,  , TS, 17.8N, 112.3W,  55,  993,   50,   40,   20,   40,   30,   20,    0,   20,    0,    0,    0,    0,   20,
20240802, 0600,  , TS, 18.0N, 113.3W,  60,  991,   70,   50,   30,   70,   30,   20,    0,   30,    0,    0,    0,    0,   10,
20240802, 1200,  , HU, 18.5N, 114.6W,  70,  983,   70,   50,   30,   70,   40,   20,   10,   30,   10,    0,    0,   10,   10,
20240802, 1800,  , HU, 18.6N, 115.8W,  75,  981,   70,   50,   30,   70,   40,   20,   10,   30,   10,    5,    5,   10,   10,
20240803, 0000,  , HU, 18.7N, 117.2W,  75,  981,   70,   50,   30,   70,   40,   20,   10,   30,   10,    5,    5,   10,   10,
20240803, 0600,  , HU, 18.8N, 118.4W,  80,  979,   80,   50,   40,   70,   40,   20,   10,   30,   10,    5,    5,   10,   10,
